EURO STOXX 50 Volatility Indices,,,,,,,,,
 ,VSTOXX,Sub-Index 1M,Sub-Index 2M,Sub-Index 3M,Sub-Index 6M,Sub-Index 9M,Sub-Index 12M,Sub-Index 18M,Sub-Index 24M
Date,V2TX,V6I1,V6I2,V6I3,V6I4,V6I5,V6I6,V6I7,V6I8
06.08.2013,17.9242,16.0501,18.2050,18.9867,20.3026,21.2127,22.1121,23.1128,23.3034
07.08.2013,18.2711,16.1083,18.5337,19.3397,20.5517,21.5625,22.2448,23.3716,23.5143
08.08.2013,17.3468,14.4383,17.6228,18.7101,20.0881,21.3819,22.3176,23.1756,23.5345
09.08.2013,17.1706,14.1019,17.3986,18.6094,20.1561,21.2576,22.0973,23.1670,23.4374
12.08.2013,17.3567,15.6322,17.4100,18.4975,19.8720,21.1360,22.0326,23.0300,23.3558
13.08.2013,17.0781,15.9116,17.1017,18.4061,19.7473,21.1191,21.7770,22.9063,23.3051
14.08.2013,16.6396,15.0892,16.6566,17.9660,19.5772,20.9835,21.8313,23.0892,22.8934
15.08.2013,17.2894,NA,17.8053,18.9303,20.2375,21.6930,22.2126,23.2568,23.2927
16.08.2013,16.4082,NA,16.9936,18.5371,19.9096,21.2912,22.1552,23.3167,23.5806
19.08.2013,17.4926,17.6593,18.9299,NA,20.2174,21.1497,22.2204,23.4816,23.3192
20.08.2013,19.1958,19.2440,20.1171,18.9688,21.0621,21.9055,22.8193,23.9731,23.6496
21.08.2013,20.5374,20.5312,20.9187,20.6945,21.6974,22.2004,23.0467,24.0238,23.9151
22.08.2013,18.7137,18.6515,19.3877,19.4654,20.5160,21.4628,22.5599,23.5445,23.9806
23.08.2013,17.8238,17.6483,18.8025,19.0081,20.1326,21.2700,22.3354,23.4504,23.8058
26.08.2013,17.9047,17.5089,18.6878,18.9845,20.0919,21.3047,22.3122,23.6233,23.4102
27.08.2013,22.1683,22.3502,21.8733,21.3051,22.0962,22.6663,23.4221,24.4896,24.1545
28.08.2013,22.3124,22.5386,22.0175,21.4240,22.4606,23.0053,23.7885,24.5517,24.3107
29.08.2013,21.1498,20.9847,21.3220,20.8764,21.8648,22.8603,23.4886,24.4147,24.4179
30.08.2013,23.4785,23.9425,23.0691,22.2425,23.0580,23.4942,24.0897,25.0000,24.4910
02.09.2013,21.9028,22.1111,21.7978,21.3601,22.1593,22.7957,23.8212,24.7284,24.9371
03.09.2013,23.0533,23.5437,22.8451,22.1794,22.9157,23.3507,23.9721,24.7925,24.5722
04.09.2013,22.0945,21.9812,22.1339,21.8244,22.6573,23.3447,24.3960,24.9262,24.9960
05.09.2013,21.5095,20.9284,21.6748,21.5518,22.3334,23.1092,23.9221,24.7641,25.0421
06.09.2013,20.2292,19.5427,20.3899,20.5890,21.3551,22.2968,23.4029,24.2730,24.8206
09.09.2013,20.4702,20.1399,20.5117,20.6041,21.3088,22.3134,23.1706,24.2951,24.4258
10.09.2013,19.3143,18.3000,19.4122,19.8154,20.5902,21.5826,22.7288,23.7853,24.3521
11.09.2013,18.4298,16.4202,18.5737,19.2120,20.0968,21.4162,22.4148,23.6909,23.9725
12.09.2013,18.4084,15.8596,18.5417,19.0732,19.9574,21.3454,22.2963,23.5467,23.9114
13.09.2013,18.3842,14.8151,18.5126,19.1037,20.0658,21.1938,22.3219,23.7055,23.9366
16.09.2013,18.7198,17.8575,18.7265,19.1486,20.0564,21.2194,22.2800,23.5905,24.0274
17.09.2013,18.9870,19.9189,18.9846,19.1376,19.8900,21.0988,22.0584,23.2763,23.6920
18.09.2013,18.1656,24.5825,18.1574,18.6695,19.5527,20.8695,21.9456,23.0296,23.5308
19.09.2013,16.8696,NA,16.7762,17.8686,18.8573,20.3018,21.3811,22.7140,23.3475
20.09.2013,16.7626,NA,16.6367,17.4697,18.5583,20.0386,21.0980,22.4624,22.9664
23.09.2013,17.4539,17.2351,17.8928,18.8700,20.0783,21.2318,NA,22.5121,22.9048
24.09.2013,16.6237,16.2779,17.1640,18.3314,19.9558,21.1537,18.5062,22.4572,23.0427
25.09.2013,16.4038,15.8980,17.0335,18.3067,19.7868,21.1468,20.9473,22.5025,22.8669
26.09.2013,16.4689,15.9430,17.0041,18.1885,19.9227,21.1101,21.1227,22.4809,23.0057
27.09.2013,16.9196,16.3399,17.4062,18.4871,20.1292,21.3062,21.2313,22.6921,23.0279
30.09.2013,19.4503,19.6798,19.3344,19.8615,20.9476,21.9087,21.6445,23.2703,23.3299
01.10.2013,18.3242,18.2305,18.3633,19.1290,20.4400,21.7981,21.7270,23.0577,23.7120
02.10.2013,19.2611,19.6185,19.1349,19.6063,20.8184,21.8634,21.6236,23.2180,23.5053
03.10.2013,20.0589,20.2189,20.0124,20.5348,21.4297,22.3367,21.8634,23.4238,23.6277
04.10.2013,19.5446,19.1700,19.6331,20.2369,21.3418,22.2992,22.0507,23.4761,23.8307
07.10.2013,20.1564,19.9270,20.1853,20.5244,21.2290,22.0482,21.9471,23.0837,23.9745
08.10.2013,20.8905,20.7604,20.9034,21.1497,21.7388,22.2926,21.9933,23.1793,23.8872
09.10.2013,23.3614,25.9039,23.1566,22.6497,22.6380,23.1239,22.2276,23.7563,23.8530
10.10.2013,19.8426,19.3142,19.8720,20.2314,21.0922,22.0438,22.0485,23.0417,24.0494
11.10.2013,18.2601,15.9351,18.3470,19.3335,20.6134,21.6445,21.4272,22.8247,23.4068
14.10.2013,20.1581,21.3387,20.1484,20.2995,21.0725,21.7826,21.5112,22.8391,23.2440
15.10.2013,18.6214,20.7065,18.6158,19.1995,20.1534,21.0439,21.2323,22.3757,23.1641
16.10.2013,18.5951,22.8251,18.5895,18.9805,19.9857,20.8860,20.9038,22.1900,22.8337
17.10.2013,16.8333,NA,16.7774,17.5111,19.1849,20.3430,20.8668,21.8822,22.5545
18.10.2013,15.4232,NA,15.2422,16.5524,18.5732,19.8608,20.3933,21.5095,22.2324
21.10.2013,15.9980,15.6910,16.7000,NA,18.5443,19.7284,20.2768,21.3840,22.0722
22.10.2013,15.6057,15.2235,16.2956,16.2374,18.1865,19.5314,20.1601,21.2617,22.0789
23.10.2013,16.6163,16.2788,17.1147,16.8373,18.7687,19.7453,20.5936,21.3912,21.9441
24.10.2013,15.5581,14.9043,16.3372,16.4055,18.4371,19.6906,20.5843,21.2054,21.9167
25.10.2013,15.0179,14.0634,15.9500,16.0915,18.3011,19.5215,20.4082,21.0729,21.7062
28.10.2013,15.8884,15.0072,16.4169,16.3825,18.5216,19.6507,20.4865,21.1560,21.7855
29.10.2013,15.1884,14.0909,15.7422,15.9011,18.1951,19.4494,20.3553,20.9797,21.5342
30.10.2013,16.1548,15.5259,16.4320,16.4805,18.4378,19.5704,20.3506,20.9601,21.5586
31.10.2013,15.8880,14.8495,16.2705,16.2041,18.3556,19.4613,20.4105,20.8653,21.4619
01.11.2013,16.2050,15.0391,16.5679,16.5409,18.5700,19.6915,20.4310,21.0791,21.5853
04.11.2013,16.2488,15.3603,16.4148,16.4232,18.4718,19.7011,20.4677,21.0856,21.6818
05.11.2013,16.7541,16.3569,16.8165,16.7030,18.7225,19.8501,20.4872,21.1716,21.7035
06.11.2013,16.8280,16.9875,16.8072,16.7353,18.7706,19.8938,20.7065,21.3135,21.7852
07.11.2013,16.6900,16.6986,16.6890,16.6126,18.6859,19.8031,20.5797,21.2225,21.7505
08.11.2013,17.2896,17.1877,17.2980,17.0989,18.9629,20.1130,20.6531,21.3128,21.7453
11.11.2013,17.2356,17.3377,17.2323,17.1329,18.8472,19.8939,20.6106,21.2282,21.8250
12.11.2013,17.2688,18.6686,17.2383,17.1372,18.9675,20.1041,20.6229,21.2912,21.8018
13.11.2013,17.1273,20.4989,17.0845,17.2670,19.0264,20.2908,20.9397,21.5645,21.9431
14.11.2013,15.9077,NA,16.0296,16.3045,18.4362,19.8978,20.7668,21.1804,21.7848
15.11.2013,15.1624,NA,15.3713,15.9426,18.2247,19.6051,20.4651,21.1032,21.6094
18.11.2013,15.3971,15.4447,15.8175,NA,18.0176,19.4665,20.3263,20.9753,21.5472
19.11.2013,15.6565,15.6765,16.0430,14.5093,18.3454,19.6346,20.3497,20.9702,21.5878
20.11.2013,15.5212,15.5141,15.9585,17.3674,18.2876,19.7017,20.3375,21.0671,21.7001
21.11.2013,15.0820,15.0310,15.6339,17.2086,18.1356,19.6544,20.5075,21.2500,21.7725
22.11.2013,14.2629,14.1347,14.9794,16.7683,17.6796,19.3066,20.3973,21.0674,21.7345
25.11.2013,14.5254,14.3238,14.9290,16.4944,17.5530,19.2354,20.3484,20.9837,21.6717
26.11.2013,14.5147,14.3009,14.8513,16.3845,17.5242,19.1675,20.2049,20.8593,21.5613
27.11.2013,14.1170,13.8423,14.4634,16.0993,17.1903,18.8745,20.1620,20.7650,21.5060
28.11.2013,13.8195,13.4091,14.2381,16.0468,17.1370,18.8388,20.0432,20.7240,21.4236
29.11.2013,14.6502,14.2876,14.9572,16.6115,17.5304,19.1802,20.1792,20.8688,21.4340
02.12.2013,15.4364,15.3334,15.4878,16.9672,17.9195,19.4427,20.4047,21.0678,21.4854
03.12.2013,17.0980,18.1127,16.6552,17.8474,18.7138,20.1201,20.7418,21.4812,21.7519
04.12.2013,17.8791,19.4465,17.2992,18.1705,18.9582,20.2460,20.9348,21.6396,21.8949
05.12.2013,18.3780,20.2404,17.8023,18.5361,19.2893,20.4886,21.1204,21.7750,21.9121
06.12.2013,16.4994,17.1642,16.3365,17.5996,18.4360,19.8973,20.9679,21.4675,21.8185
09.12.2013,16.2138,17.6860,16.0176,17.2270,18.1619,19.6627,20.6314,21.2707,21.7086
10.12.2013,16.7351,19.2014,16.4699,17.5935,18.4706,19.9182,20.6479,21.2340,21.7196
11.12.2013,17.3558,20.4574,17.0969,18.0882,18.8590,20.1807,20.7737,21.3108,21.7504
12.12.2013,18.0599,21.3712,17.8548,18.3818,19.1290,20.2040,20.8579,21.5457,21.8432
13.12.2013,18.2036,22.8938,17.9906,18.4242,18.9668,20.1297,20.8798,21.3771,21.7903
16.12.2013,18.4886,27.3021,18.4009,18.7413,19.1451,19.9883,20.8702,21.4163,21.8185
17.12.2013,18.1790,27.4536,18.1493,18.8807,19.3935,20.1320,20.8456,21.3769,21.8349
18.12.2013,17.2028,32.4868,17.1920,17.9417,18.4629,19.4742,20.3952,21.0987,21.5845
19.12.2013,15.4029,NA,15.3020,16.6029,17.5039,18.7945,20.0955,20.7650,21.2719
20.12.2013,16.0088,NA,15.8966,16.7206,17.4521,18.6724,19.7208,20.4620,21.0459
23.12.2013,15.8067,15.5115,16.4823,17.0458,18.3581,19.5365,20.2757,20.9855,NA
27.12.2013,16.4643,16.2803,16.6535,17.1628,18.2595,19.3448,20.1443,20.8645,21.3014
30.12.2013,17.2549,17.4358,17.1406,17.5886,18.4578,19.4092,20.1809,20.8991,21.2775
02.01.2014,18.9286,19.9466,18.5214,18.8076,19.1863,19.8064,20.6816,21.2280,21.5389
03.01.2014,18.0018,18.5943,17.8041,18.2287,18.9160,19.8585,20.5033,21.2235,21.5963
06.01.2014,18.1672,19.1401,17.9734,18.2578,19.0033,19.8040,20.4582,21.2469,21.5533
07.01.2014,17.1932,17.2873,17.1782,17.6856,18.5028,19.6273,20.2527,21.0458,21.4446
08.01.2014,17.3671,17.2185,17.3863,17.9256,18.7437,19.5699,20.3126,20.9656,21.4200
09.01.2014,17.3584,17.1739,17.3775,17.9118,19.0003,19.7275,20.4312,21.0801,21.5676
10.01.2014,16.5627,15.9428,16.6126,17.3710,18.5822,19.6137,20.3120,21.1117,21.4305
13.01.2014,17.0978,19.4469,17.0160,17.5304,18.6383,19.5782,20.2635,20.9270,21.2587
14.01.2014,16.8066,17.3526,16.7949,17.4505,18.6929,19.5769,20.3239,20.9365,21.3766
15.01.2014,16.5089,20.4550,16.4578,17.0964,18.4519,19.5375,20.2045,20.9716,21.6152
16.01.2014,17.0561,NA,17.2579,17.7101,18.7972,19.5503,20.3559,21.0505,21.7287
17.01.2014,15.7352,NA,16.0782,17.0032,18.4417,19.4357,20.1228,21.0543,21.7044
20.01.2014,16.0913,16.1777,16.8481,NA,18.3174,19.2975,20.1107,21.0100,21.5982
21.01.2014,16.1749,16.2137,16.9178,14.5105,18.4050,19.3618,20.1971,21.0909,21.6704
22.01.2014,16.4469,16.4357,17.1316,17.5979,18.5433,19.5179,20.3252,21.1777,21.7223
23.01.2014,17.5122,17.4788,17.8760,18.0967,19.0667,19.8805,20.6917,21.3881,21.9326
24.01.2014,20.9333,21.0255,20.3950,19.9202,20.5132,20.8004,21.4983,21.9742,22.4665
27.01.2014,20.6842,20.8350,20.3724,20.1259,20.4093,20.8484,21.3654,22.1444,22.6056
28.01.2014,19.9723,20.0671,19.8193,19.8008,20.0627,20.6835,21.1011,21.9303,22.0990
29.01.2014,21.8127,22.3588,21.0882,20.6596,20.6243,20.9873,21.4286,21.8581,22.1124
30.01.2014,21.1181,21.4488,20.7649,20.3892,20.5434,20.9048,21.2607,21.9090,22.1848
31.01.2014,21.8188,22.1693,21.5107,20.9168,20.9210,21.2220,21.5106,21.8944,22.1763
03.02.2014,24.0207,25.0521,23.4873,22.4738,22.1735,22.1588,22.0929,22.2503,22.4823
04.02.2014,23.0114,23.3206,22.8808,22.0760,21.9357,21.9727,22.0262,22.5323,22.6717
05.02.2014,22.6486,22.8325,22.5841,21.9217,21.9605,22.0889,22.0805,22.4125,22.4208
06.02.2014,20.8010,20.9756,20.7501,20.6346,20.9184,21.3729,21.4524,21.9759,22.1938
07.02.2014,19.2347,18.8492,19.3258,19.4788,20.0471,20.5742,20.9379,21.6263,21.8707
10.02.2014,19.3075,18.8662,19.3627,19.4799,20.1141,20.7235,21.0200,21.6848,21.8531
11.02.2014,17.6719,16.7473,17.7612,18.2568,19.1985,20.0133,20.4345,21.3549,21.6017
12.02.2014,17.9259,17.1875,17.9809,18.3719,19.3026,20.0482,20.4308,21.1311,21.4460
13.02.2014,17.4978,16.3333,17.5612,18.0522,19.1355,20.0123,20.4530,21.0952,21.4248
14.02.2014,16.3821,13.9771,16.4709,17.3060,18.6294,19.5874,20.1500,20.9680,21.3230
17.02.2014,17.2038,16.7933,17.2071,17.7026,18.8877,19.7706,20.3224,20.9773,21.3551
18.02.2014,17.0973,16.9370,17.0977,17.5252,18.6340,19.6581,20.2625,20.9742,21.3555
19.02.2014,17.4480,19.4352,17.4423,17.7978,18.7032,19.5635,20.1160,20.9459,21.3340
20.02.2014,17.7721,NA,17.7522,17.9867,18.9148,19.7293,20.3531,20.9945,21.3406
21.02.2014,17.3772,NA,17.3456,17.5540,18.5932,19.5984,20.1730,20.9721,21.4154
24.02.2014,16.7175,16.5059,17.1312,NA,18.3087,19.3458,19.9214,20.8930,21.2997
25.02.2014,16.2399,15.9380,16.7002,15.4249,17.9058,19.0448,19.7272,20.7811,21.1898
26.02.2014,16.1415,15.7998,16.5591,15.3414,17.8858,19.0770,19.7470,20.6944,21.1575
27.02.2014,17.1187,16.8954,17.3431,17.5657,18.4636,19.3787,19.9312,20.7933,21.2521
28.02.2014,16.7667,16.4309,17.0427,17.3746,18.2418,19.2995,19.8384,20.7625,21.2417
03.03.2014,21.8609,23.1378,21.2215,20.5403,20.8753,21.0936,21.1225,21.3974,21.6693
04.03.2014,18.6455,18.8508,18.5630,18.4987,19.0982,19.7291,20.1571,21.3426,21.6815
05.03.2014,18.7004,18.9006,18.6337,18.5003,18.9773,19.6814,20.0742,20.9114,21.3013
06.03.2014,17.8166,17.6429,17.8638,18.0402,18.6320,19.5152,20.0177,20.8106,21.2614
07.03.2014,20.4730,21.8981,20.1397,19.5389,19.9686,20.3356,20.7121,21.1500,21.4967
10.03.2014,20.1237,20.9998,20.0203,19.6456,20.1030,20.4534,20.6820,21.4109,21.8293
11.03.2014,19.7688,20.4838,19.7039,19.3758,19.8075,20.3385,20.6641,21.3531,21.7903
12.03.2014,20.2120,21.4947,20.1235,19.7845,20.1007,20.4694,20.7556,21.3786,21.7854
13.03.2014,22.0896,25.3830,21.9192,21.1726,21.2677,21.2313,21.3935,21.6279,22.0203
14.03.2014,23.2095,27.8819,23.0416,21.8445,21.7546,21.6417,21.7344,21.9101,22.2542
17.03.2014,21.4617,26.8508,21.4398,20.6462,20.7515,20.9032,21.0391,21.5660,21.9299
18.03.2014,20.1089,23.2000,20.1161,19.6479,20.0612,20.4195,20.7143,21.2039,21.4761
19.03.2014,19.2930,23.2492,19.3118,19.0809,19.5565,20.1302,20.4559,20.9794,21.2594
20.03.2014,18.1292,NA,18.0840,18.3925,18.9239,19.7183,20.1323,20.8184,21.1637
21.03.2014,17.1916,NA,17.0637,17.6729,18.4904,19.4846,19.9409,20.7548,21.0566
24.03.2014,19.4248,19.5144,19.2765,19.7719,20.3163,20.6336,NA,20.9264,21.3118
25.03.2014,18.2637,18.2303,18.3078,19.0371,19.8378,20.3065,18.1063,20.8292,21.2046
26.03.2014,17.5869,17.4810,17.7009,18.4499,19.4150,19.9961,20.2562,20.4541,20.8563
27.03.2014,17.6397,17.5032,17.7608,18.6249,19.4860,20.0477,20.1078,20.4865,20.9449
28.03.2014,17.0324,16.6849,17.2864,18.3281,19.3032,19.8332,20.1371,20.3808,20.8210
31.03.2014,17.6639,17.6087,17.6879,18.5689,19.4285,20.0430,19.9823,20.4448,20.8994
01.04.2014,16.9064,16.6625,16.9947,17.9728,19.0287,19.6620,19.8518,20.1822,20.5603
02.04.2014,17.1108,17.0214,17.1379,18.0036,18.9037,19.5204,19.6454,20.0351,20.4734
03.04.2014,16.3742,15.5142,16.5850,17.5157,18.6550,19.3525,19.7806,19.9147,20.3631
04.04.2014,15.8750,14.4598,16.1550,17.1625,18.3992,19.0975,19.6532,19.7903,20.3326
07.04.2014,17.5437,17.6681,17.5301,18.3057,19.0985,19.7554,19.8616,20.1637,20.6772
08.04.2014,17.6031,17.7349,17.5918,18.3271,19.1989,19.7942,20.1884,20.3794,20.8027
09.04.2014,16.9287,16.1181,16.9796,17.8722,18.9654,19.5896,20.0869,20.3860,20.8214
10.04.2014,17.2542,17.1080,17.2611,18.1349,19.1586,19.8156,20.0496,20.3662,20.8695
11.04.2014,18.2955,19.4706,18.2558,18.9693,19.7740,20.2277,20.4973,20.7003,21.0527
14.04.2014,18.4986,22.0612,18.4764,19.1249,19.8262,20.1864,20.5471,20.7119,21.1495
15.04.2014,19.6432,27.7858,19.6278,19.9117,20.2962,20.5078,20.4428,20.7761,21.1532
16.04.2014,17.3181,NA,17.3039,18.2811,19.3630,19.9016,20.5933,20.6391,20.9836
17.04.2014,16.9939,NA,16.9133,17.9629,19.0555,19.6540,20.2234,20.3669,20.7878
22.04.2014,16.8121,16.5241,17.3372,NA,18.4744,19.2237,19.7946,20.0915,20.4793
23.04.2014,17.1008,16.6857,17.7109,16.1229,18.6808,19.3363,19.6099,19.9844,20.5482
24.04.2014,16.9981,16.6066,17.4742,18.4229,18.5667,19.2685,19.6915,19.9931,20.4876
25.04.2014,18.7678,18.6626,18.8767,19.0991,19.3624,19.8679,19.9512,20.3312,20.8748
28.04.2014,18.4517,18.1967,18.6099,18.7914,19.2103,19.7191,20.1623,20.2961,20.6826
29.04.2014,17.3430,16.4974,17.7774,18.0787,18.6941,19.2910,19.9365,20.0407,20.5104
30.04.2014,17.0713,16.0248,17.5252,17.9138,18.5631,19.2359,19.6013,19.8311,20.3707
02.05.2014,17.9023,17.3712,18.0724,18.3238,18.9930,19.5500,19.6569,19.9529,20.4350
05.05.2014,18.0644,17.7413,18.1261,18.3661,18.8478,19.3278,19.7607,19.9567,20.5246
06.05.2014,18.5097,18.3284,18.5384,18.7631,19.0997,19.6021,19.7469,20.0863,20.6945
07.05.2014,17.5579,16.8749,17.6448,18.1634,18.7342,19.3091,19.7720,19.9683,20.3931
08.05.2014,16.7342,15.3362,16.8734,17.3428,18.1435,18.8610,19.3876,19.7260,20.2688
09.05.2014,16.6668,14.6782,16.8197,17.3732,18.2050,18.8492,19.2843,19.5678,20.1801
12.05.2014,16.2491,15.3241,16.2783,16.9377,17.9032,18.5342,19.1822,19.4381,20.0170
13.05.2014,15.9994,14.1436,16.0359,16.9172,17.9317,18.4665,19.0204,19.2485,19.8260
14.05.2014,15.8782,14.0035,15.8986,16.6072,17.6460,18.3020,18.8664,19.1299,19.7253
15.05.2014,17.4465,NA,17.5410,17.7548,18.4927,18.8751,19.2857,19.6227,19.9190
16.05.2014,15.7941,NA,16.0900,16.8924,17.9310,18.5521,19.1589,19.4599,19.7428
19.05.2014,15.9315,16.0186,16.6938,NA,17.5665,18.2496,18.8576,19.1657,19.5306
20.05.2014,15.7231,15.7617,16.4606,15.2341,17.4305,18.1886,18.6862,18.8972,19.3653
21.05.2014,15.2901,15.2747,16.2233,16.8668,17.2866,18.0915,18.5916,18.7670,19.2590
22.05.2014,15.2602,15.1693,16.2301,16.8567,17.1542,17.9617,18.3875,18.6835,19.1782
23.05.2014,15.5997,15.4764,16.2909,16.8602,17.3581,18.1061,18.4148,18.7577,19.1986
26.05.2014,15.2490,14.9992,15.7471,16.3876,16.9043,17.7770,18.2585,18.6426,19.1286
27.05.2014,15.1522,14.8363,15.6457,16.2786,16.8498,17.7884,18.2807,18.6575,19.1878
28.05.2014,15.0184,14.6248,15.5108,16.1894,16.8269,17.7336,18.2473,18.6783,19.2124
29.05.2014,15.5171,15.2503,15.7927,16.4399,17.1325,17.9590,18.3894,18.8181,19.3798
30.05.2014,15.7845,15.5430,15.9907,16.6470,17.3448,18.1472,18.6081,18.9131,19.5596
02.06.2014,16.2586,16.3124,16.2316,16.7768,17.2871,18.1048,18.5410,18.9403,19.5292
03.06.2014,16.5208,16.7678,16.4164,16.8031,17.3713,18.0737,18.4863,18.9559,19.6382
04.06.2014,16.5083,17.1685,16.2718,16.6168,17.0908,17.9212,18.4592,18.9754,19.6636
05.06.2014,14.6235,13.8874,14.8299,15.4878,16.3553,17.4663,18.1616,18.7017,19.3845
06.06.2014,13.4607,12.4627,13.6886,14.7772,15.5522,16.8485,17.7112,18.3198,19.1470
09.06.2014,13.1403,11.9130,13.2877,14.3486,15.3092,16.7424,17.5157,18.1754,19.0445
10.06.2014,13.0399,11.1967,13.2090,14.3710,15.3225,16.6540,17.5515,18.1619,19.0627
11.06.2014,13.7325,12.7351,13.8054,14.7318,15.6262,16.9702,17.7713,18.3023,19.3478
12.06.2014,13.8464,12.7257,13.9070,14.8408,15.8378,17.1269,17.9021,18.3966,19.4077
13.06.2014,14.1513,13.0686,14.1929,15.2135,16.0376,17.2010,18.0567,18.5504,19.5600
